Index,Z_Density,X_Density,Y_Density,GroundTruth_Density
975,1.528472077843397,0.5875525323221882,0.27519490919830697,0.41704790994525276
976,1.4611350123518494,1.6001523350602358,0.39588833530752565,0.6351004868501738
977,1.5217496148298149,1.2749196310701,0.41552578090478176,0.6420525026137069
978,1.214745262565659,1.081171652606595,0.42590370067229044,0.6731476278803404
979,1.3614806797402028,0.5780078936467541,0.31524655948625,0.4349928103502204
980,1.5200652315713086,0.49069357822483506,0.3172726651383587,0.48292997532884
981,1.5064324496958084,0.021416645951544397,0.13428686398184278,0.03325895503488625
982,1.924461184688377,0.025760517892662066,0.0764379916612001,0.039187440520348255
983,1.6678829891022011,0.029471624139843645,0.0583148547922796,0.042526279844042905
984,1.4535190918064917,0.03517033275437272,0.04063357137046234,0.043343334743273086
985,2.2067023270246944,0.030503805189321803,0.02748635860166358,0.0334620081118032
986,2.41552274831386,0.029823728028190433,0.04816283125496108,0.040355462439162555
987,3.528815356760373,0.031497962537863786,0.05756956732581393,0.043379902592461016
988,4.172256109737412,0.0573145447497194,0.04458375290852421,0.05635931583265086
989,3.889618312296597,0.056465604870668484,0.038519376418133335,0.05131383476834704
990,3.5470714867060202,0.08406224766133244,0.03151555717885619,0.0483268332102159
991,3.6372065329165992,0.09584600613414765,0.050638397571611996,0.07321965914883609
992,4.7492445682010125,0.07514509176984625,0.08921675913508527,0.09006749160497156
993,4.517458619785775,0.07293532267529781,0.05476294244537239,0.06752455716320598
994,5.29319295505673,0.10644416217307313,0.07786118251318049,0.09754243013022112
995,6.085732448471333,0.1440330545123334,0.06164350111714355,0.09467180791698124
996,4.995310232739442,0.09139826311464296,0.04526502944110709,0.06951574041560762
997,5.362713684373301,0.06454659176627794,0.05035458335862682,0.0699144760118395
998,9.742982873713322,0.044945176465635485,0.05119175098420956,0.05739979906061562
999,5.767538217943354,0.059376486896533257,0.06373998694978242,0.073971688161833
1000,7.074115944592147,0.04457597533636019,0.0408102828627104,0.052555692332841006
1001,9.62984562356623,0.044267012307313724,0.039617028059579625,0.05188600383597251
1002,7.036160228236639,0.06027018585341298,0.05530988541832258,0.07140589288812928
